world_id,state_key,example_a,example_b,label_a,label_b,pair_type,same_label,cosine_distance
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0004_para_03,Unknown,False,False__Unknown,False,0.032642662525177
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0004_para_04,Unknown,False,False__Unknown,False,0.023008763790130615
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0004_para_05,Unknown,False,False__Unknown,False,0.0266152024269104
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0004_para_06,Unknown,False,False__Unknown,False,0.019553422927856445
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0004_para_07,Unknown,False,False__Unknown,False,0.032642662525177
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_00,Unknown,True,True__Unknown,False,0.0351787805557251
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_01,Unknown,True,True__Unknown,False,0.045557498931884766
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_02,Unknown,True,True__Unknown,False,0.041800737380981445
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_03,Unknown,True,True__Unknown,False,0.043994784355163574
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_04,Unknown,True,True__Unknown,False,0.0351787805557251
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_05,Unknown,True,True__Unknown,False,0.045557498931884766
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_06,Unknown,True,True__Unknown,False,0.041800737380981445
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0005_para_07,Unknown,True,True__Unknown,False,0.043994784355163574
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_00,Unknown,Unknown,Unknown,True,0.025600850582122803
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_01,Unknown,Unknown,Unknown,True,0.038894832134246826
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_02,Unknown,Unknown,Unknown,True,0.07267272472381592
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_03,Unknown,Unknown,Unknown,True,0.034180641174316406
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_04,Unknown,Unknown,Unknown,True,0.025600850582122803
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_05,Unknown,Unknown,Unknown,True,0.038894832134246826
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_06,Unknown,Unknown,Unknown,True,0.07267272472381592
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0006_para_07,Unknown,Unknown,Unknown,True,0.034180641174316406
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_00,Unknown,False,False__Unknown,False,0.02520430088043213
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_01,Unknown,False,False__Unknown,False,0.033124685287475586
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_02,Unknown,False,False__Unknown,False,0.01886051893234253
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_03,Unknown,False,False__Unknown,False,0.019549965858459473
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_04,Unknown,False,False__Unknown,False,0.02520430088043213
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_05,Unknown,False,False__Unknown,False,0.033124685287475586
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_06,Unknown,False,False__Unknown,False,0.01886051893234253
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0007_para_07,Unknown,False,False__Unknown,False,0.019549965858459473
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_00,Unknown,Unknown,Unknown,True,0.007899582386016846
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_01,Unknown,Unknown,Unknown,True,0.006978511810302734
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_02,Unknown,Unknown,Unknown,True,0.025347411632537842
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_03,Unknown,Unknown,Unknown,True,0.014460861682891846
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_04,Unknown,Unknown,Unknown,True,0.007899582386016846
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_05,Unknown,Unknown,Unknown,True,0.006978511810302734
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_06,Unknown,Unknown,Unknown,True,0.025347411632537842
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_00,eval_world_000000_prop_0008_para_07,Unknown,Unknown,Unknown,True,0.014460861682891846
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_02,Unknown,Unknown,Unknown,True,0.017452001571655273
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_03,Unknown,Unknown,Unknown,True,0.014093518257141113
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_04,Unknown,Unknown,Unknown,True,0.007659196853637695
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_05,Unknown,Unknown,Unknown,True,5.960464477539063e-08
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_06,Unknown,Unknown,Unknown,True,0.017452001571655273
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0000_para_07,Unknown,Unknown,Unknown,True,0.014093518257141113
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_00,Unknown,True,True__Unknown,False,0.048026204109191895
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_01,Unknown,True,True__Unknown,False,0.056956589221954346
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_02,Unknown,True,True__Unknown,False,0.028647541999816895
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_03,Unknown,True,True__Unknown,False,0.03025805950164795
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_04,Unknown,True,True__Unknown,False,0.048026204109191895
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_05,Unknown,True,True__Unknown,False,0.056956589221954346
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_06,Unknown,True,True__Unknown,False,0.028647541999816895
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0001_para_07,Unknown,True,True__Unknown,False,0.03025805950164795
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_00,Unknown,False,False__Unknown,False,0.021195650100708008
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_01,Unknown,False,False__Unknown,False,0.04076564311981201
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_02,Unknown,False,False__Unknown,False,0.036121368408203125
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_03,Unknown,False,False__Unknown,False,0.02907264232635498
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_04,Unknown,False,False__Unknown,False,0.021195650100708008
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_05,Unknown,False,False__Unknown,False,0.04076564311981201
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_06,Unknown,False,False__Unknown,False,0.036121368408203125
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0002_para_07,Unknown,False,False__Unknown,False,0.02907264232635498
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_00,Unknown,True,True__Unknown,False,0.03743135929107666
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_01,Unknown,True,True__Unknown,False,0.0383874773979187
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_02,Unknown,True,True__Unknown,False,0.03436899185180664
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_03,Unknown,True,True__Unknown,False,0.03301846981048584
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_04,Unknown,True,True__Unknown,False,0.03743135929107666
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_05,Unknown,True,True__Unknown,False,0.0383874773979187
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_06,Unknown,True,True__Unknown,False,0.03436899185180664
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0003_para_07,Unknown,True,True__Unknown,False,0.03301846981048584
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_00,Unknown,False,False__Unknown,False,0.025635123252868652
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_01,Unknown,False,False__Unknown,False,0.027055084705352783
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_02,Unknown,False,False__Unknown,False,0.021176576614379883
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_03,Unknown,False,False__Unknown,False,0.03236889839172363
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_04,Unknown,False,False__Unknown,False,0.025635123252868652
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_05,Unknown,False,False__Unknown,False,0.027055084705352783
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_06,Unknown,False,False__Unknown,False,0.021176576614379883
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0004_para_07,Unknown,False,False__Unknown,False,0.03236889839172363
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_00,Unknown,True,True__Unknown,False,0.03755253553390503
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_01,Unknown,True,True__Unknown,False,0.048653602600097656
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_02,Unknown,True,True__Unknown,False,0.04220271110534668
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_03,Unknown,True,True__Unknown,False,0.04238855838775635
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_04,Unknown,True,True__Unknown,False,0.03755253553390503
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_05,Unknown,True,True__Unknown,False,0.048653602600097656
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_06,Unknown,True,True__Unknown,False,0.04220271110534668
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0005_para_07,Unknown,True,True__Unknown,False,0.04238855838775635
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_00,Unknown,Unknown,Unknown,True,0.029095768928527832
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_01,Unknown,Unknown,Unknown,True,0.046534955501556396
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_02,Unknown,Unknown,Unknown,True,0.07460975646972656
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_03,Unknown,Unknown,Unknown,True,0.035882771015167236
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_04,Unknown,Unknown,Unknown,True,0.029095768928527832
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_05,Unknown,Unknown,Unknown,True,0.046534955501556396
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_06,Unknown,Unknown,Unknown,True,0.07460975646972656
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0006_para_07,Unknown,Unknown,Unknown,True,0.035882771015167236
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_00,Unknown,False,False__Unknown,False,0.02527177333831787
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_01,Unknown,False,False__Unknown,False,0.036942362785339355
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_02,Unknown,False,False__Unknown,False,0.021883010864257812
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_03,Unknown,False,False__Unknown,False,0.02204376459121704
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_04,Unknown,False,False__Unknown,False,0.02527177333831787
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_05,Unknown,False,False__Unknown,False,0.036942362785339355
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_06,Unknown,False,False__Unknown,False,0.021883010864257812
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0007_para_07,Unknown,False,False__Unknown,False,0.02204376459121704
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_00,Unknown,Unknown,Unknown,True,0.012015163898468018
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_01,Unknown,Unknown,Unknown,True,0.007717311382293701
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_02,Unknown,Unknown,Unknown,True,0.025117933750152588
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_03,Unknown,Unknown,Unknown,True,0.017738640308380127
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_04,Unknown,Unknown,Unknown,True,0.012015163898468018
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_05,Unknown,Unknown,Unknown,True,0.007717311382293701
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_06,Unknown,Unknown,Unknown,True,0.025117933750152588
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_01,eval_world_000000_prop_0008_para_07,Unknown,Unknown,Unknown,True,0.017738640308380127
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0000_para_03,Unknown,Unknown,Unknown,True,0.02980440855026245
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0000_para_04,Unknown,Unknown,Unknown,True,0.018914461135864258
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0000_para_05,Unknown,Unknown,Unknown,True,0.017452001571655273
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0000_para_06,Unknown,Unknown,Unknown,True,-2.384185791015625e-07
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0000_para_07,Unknown,Unknown,Unknown,True,0.02980440855026245
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_00,Unknown,True,True__Unknown,False,0.03538447618484497
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_01,Unknown,True,True__Unknown,False,0.04438591003417969
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_02,Unknown,True,True__Unknown,False,0.02831900119781494
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_03,Unknown,True,True__Unknown,False,0.02616119384765625
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_04,Unknown,True,True__Unknown,False,0.03538447618484497
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_05,Unknown,True,True__Unknown,False,0.04438591003417969
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_06,Unknown,True,True__Unknown,False,0.02831900119781494
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0001_para_07,Unknown,True,True__Unknown,False,0.02616119384765625
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_00,Unknown,False,False__Unknown,False,0.02019435167312622
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_01,Unknown,False,False__Unknown,False,0.04366600513458252
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_02,Unknown,False,False__Unknown,False,0.037457406520843506
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_03,Unknown,False,False__Unknown,False,0.026852428913116455
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_04,Unknown,False,False__Unknown,False,0.02019435167312622
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_05,Unknown,False,False__Unknown,False,0.04366600513458252
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_06,Unknown,False,False__Unknown,False,0.037457406520843506
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0002_para_07,Unknown,False,False__Unknown,False,0.026852428913116455
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_00,Unknown,True,True__Unknown,False,0.04289686679840088
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_01,Unknown,True,True__Unknown,False,0.04616999626159668
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_02,Unknown,True,True__Unknown,False,0.035403311252593994
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_03,Unknown,True,True__Unknown,False,0.04573637247085571
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_04,Unknown,True,True__Unknown,False,0.04289686679840088
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_05,Unknown,True,True__Unknown,False,0.04616999626159668
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_06,Unknown,True,True__Unknown,False,0.035403311252593994
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0003_para_07,Unknown,True,True__Unknown,False,0.04573637247085571
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_00,Unknown,False,False__Unknown,False,0.03304147720336914
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_01,Unknown,False,False__Unknown,False,0.038437485694885254
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_02,Unknown,False,False__Unknown,False,0.0337071418762207
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_03,Unknown,False,False__Unknown,False,0.04404526948928833
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_04,Unknown,False,False__Unknown,False,0.03304147720336914
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_05,Unknown,False,False__Unknown,False,0.038437485694885254
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_06,Unknown,False,False__Unknown,False,0.0337071418762207
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0004_para_07,Unknown,False,False__Unknown,False,0.04404526948928833
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_00,Unknown,True,True__Unknown,False,0.04039674997329712
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_01,Unknown,True,True__Unknown,False,0.05717360973358154
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_02,Unknown,True,True__Unknown,False,0.05310642719268799
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_03,Unknown,True,True__Unknown,False,0.05064016580581665
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_04,Unknown,True,True__Unknown,False,0.04039674997329712
eval_world_000000,final_prompt,eval_world_000000_prop_0000_para_02,eval_world_000000_prop_0005_para_05,Unknown,True,True__Unknown,False,0.05717360973358154
